id_hd,id_casi,x,y,creator,title,repType,keywordsall,Xnorm,L5
metadc61626,19930092931,504.59455425366525,575.878624617391,"Letko, W.",Wind-Tunnel Tests of Ailerons at Various Speeds 3: Ailerons of 0.20 Airfoil Chord and True Contour With 0.35-Aileron-Chord Frise Balance on the NACA 23012 Airfoil,WR,ailerons Frise ailerons aerodynamics,64.0 64.0 64.0 41.0 41.0,1.2.1.5.1 1.2.1.7 1.2.1.8 1.8.2.2 1.8.2.5
metadc61629,19930092932,518.3511435561371,587.7456140814617,"Anderson, R. A.",Wind Tunnel Tests of Ailerons at Various Speeds 4: Ailerons of 0.20 Airfoil Chord and True Contour With 0.35 Aileron-Chord Extreme Blunt-Nose Balance on the NACA 23012 Airfoil,WR,airfoils ailerons aerodynamics,64.0 64.0 41.0,1.2.1.5.1 1.2.1.7 1.8.2.2
metadc61630,19930088883,889.3952473061662,144.36894852352768,"Swett, Clyde C., Jr.",Spark ignition of flowing gases 5: application of fuel-air-ratio and initial-temperature data to ignition theory,RM,aircraft power spark ignition,103.0 91.0,3.5.1.6 3.12.2
metadc61631,19930092933,55.60757834607804,583.7022479521243,"Johnson, Harold I.",NACA Procedure for Flight Tests of Aileron Characteristics of Airplanes,WR,aircraft testing aileron characteristics NACA procedures,4.0 8.0,8.1 9.2.2
metadc61632,19930092934,447.5475490753717,523.8727378831395,"Bird, J. D.",Wind-tunnel tests of a blunt-nose aileron with beveled trailing edge on an NACA 66(215)-216 airfoil with several modifications of aileron nose and adjacent airfoil contour,WR,ailerons aerodynamics,64.0 41.0 41.0,1.2.1.5.1 1.8.2.2 1.8.2.5
metadc61633,19930092935,447.5741237261311,566.1379507721224,"Swanson, Robert S.",Limitations of lifting-line theory for estimation of aileron hinge-moment characteristics,WR,ailerons hinge-moment parameters,65.0 41.0 41.0,1.2.2.1 1.8.2.2 1.8.2.5
metadc61635,19930092936,690.4201587633954,551.6938500977003,"Crandall, Stewart M.",Analysis of available data on the effectiveness of ailerons without exposed overhang balance,WR,ailerons overhang balances,41.0 108.99,1.8.2.2 12
metadc61638,19930092937,373.9765337197,560.8177036387333,"Murray, Harry E.",Effect of Changes in Aileron Rigging on the Stick Forces of a High-Speed Fighter Airplane,WR,ailerons aileron rigging stick force characteristics,41.0 41.0,1.8.2.2 1.8.2.5
metadc61639,19930092938,447.5634412076537,515.9990121907421,"Bird, J. D.","Effect of leakage past aileron nose on aerodynamic characteristics of plain and internally balanced ailerons on NACA 66(215)-216, a = 1.0 airfoil",WR,ailerons aerodynamics,64.0 41.0 41.0,1.2.1.5.1 1.8.2.2 1.8.2.5
metadc61641,19930092940,453.78173966109637,516.8246368587056,"Underwood, William J.",Two-Dimensional Wind-Tunnel Investigation of Spoiler Aileron Flap Model for the Hughes XF-11 Airplane,WR,aircraft wings airfoils ailerons,64.0 51.0 41.0 41.0,1.2.1.5.2 1.7.1.2 1.8.2.2 1.8.2.5
metadc61642,19930092941,378.53735833295787,513.6062976927511,"Goranson, R. Fabian",Measurement of Individual Aileron Hinge Moments and Aileron Control Characteristics of a P-40F Airplane,WR,aircraft control P-40F ailerons,41.0 41.0,1.8.2.2 1.8.2.5
metadc61643,19930092943,395.7620331840952,659.9936630266449,"Williams, W. C.",A Flight Investigation of Internally Balanced Sealed Ailerons,WR,ailerons aircraft control,41.0 45.0,1.8.2.2 1.8.5
metadc61645,19930092944,394.3576793444574,609.8753022169657,"Williams, W. C.",A flight investigation of internally balanced sealed ailerons in the presence of a balanced split flap,WR,Ryan ST ailerons,41.0 45.0,1.8.2.2 1.8.5
metadc61646,19930092945,399.0268501079781,590.455754531171,"White, Maurice D.",Flight tests of beveled-trailing-edge ailerons with various modifications on a North American XP-51 airplane (AAF No.41-38),WR,North American XP-51 ailerons,41.0 45.0,1.8.2.2 1.8.5
metadc61647,19930092946,394.7663213942227,528.7206271668964,"Williams, Walter C.",A flight investigation of NACA aileron modifications for the improvement of the lateral control characteristics of a high-speed fighter airplane,WR,aircraft control ailerons,41.0 45.0,1.8.2.2 1.8.5
metadc61648,19930092947,482.4110689898384,559.2769336699049,"Jones, R. T.",Wind-Tunnel Investigation of a Beveled Aileron Shape Designed to Increase the Useful Deflection Range,WR,ailerons deflection ranges,64.0 64.0 41.0 41.0,1.2.1.2.3 1.2.1.5.1 1.8.2.2 1.8.2.5
metadc61649,19930092948,438.90743903427233,497.6861003450762,"Harmon, Sidney M.","Comparison of fixed-stabilizer, adjustable- stabilizer and all-movable horizontal tails",WR,aircraft tails aircraft control,54.0 41.0,1.8.1.1.1 1.8.2.1
metadc61650,19930088890,827.7075760803682,157.93339057819097,"Wilcox, Ward W.",Investigation of impulse-type supersonic compressor with hub-tip ratio of 0.6 and turning to axial direction 2: stage performance with three different sets of stators,RM,aircraft compressors compressor blades,90.0 90.0,3.6.1 3.6.1.1
metadc61652,19930092949,450.48553611906806,588.6742936464527,"Bird, J. D.",Wind-Tunnel Tests of a Piston-Type Control Booster on an Airfoil and Aileron Model,WR,aircraft power airfoils aircraft boosters,64.0 41.0 41.0,1.2.1.5.1 1.8.2.2 1.8.2.5
metadc61653,19930088896,444.25211549464905,169.3533120816081,"Coletti, Donald E.","Investigation of Interference Lift, Drag, and Pitching Moment of a Series of Triangular-Wing and Body Combinations at a Mach Number of 1.94",RM,aircraft design aircraft wings aerodynamics,57.0 65.0 51.0 40.0 32.0,1.1.2.3 1.2.2.5 1.7.1.1.1 1.7.2.1.1 4.1.1.1
metadc61654,19930092950,392.38880442868555,512.3582662681533,"Johnson, Harold I.",An Approximate Determination of the Power Required to Move Control Surfaces as Related to Control-Booster Design,WR,aircraft power control boosters aircraft design,41.0 45.0,1.8.2 1.8.5
metadc61655,19930092952,70.4860805602312,514.5888564645807,"Cohen, Doris",Analytical investigation of the stability of an F8F dropping model with automatic stabilization,WR,autopilots investigations,4.0 11.0,8.1 9.1.2
metadc61658,19930092955,665.0805275927728,696.0928834413696,"Draley, Eugene C.",High-speed drag tests of several fuselage shapes in combination with a wing,WR,wing-fuselage effects aerodynamics,65.0 72.0 51.0 101.0,1.2.2.6 1.4.1.1 1.7.1.1.1 3.10.1
metadc61660,19930092956,672.5573909666281,693.9528792517609,"Becker, John V.",Wind Tunnel Tests of a Submerged-Engine Fuselage Design,WR,submerged-engine fuselages aircraft design aerodynamics,71.0 71.0 72.0 51.0 101.0,1.3.4.1 1.3.4.4 1.4.1.1 1.7.1.1.1 3.10.1
metadc61664,19930088899,339.14968928377465,158.10025812309232,"Eggers, A. J., Jr.",A method for simulating the atmospheric entry of long-range ballistic missiles,RM,hypervelocity guns aerodynamic heating missiles,59.0 14.0,1.1.4 9
metadc61665,19930092959,620.6346147025356,523.0628558982961,"Smith, Norman F.",Wind-Tunnel Investigation of a High-Critical-Speed Fuselage Scoop Including the Effects of Boundary Layer,WR,fuselage scoops air scoops boundary layer effects,64.0 71.0,1.2.1.8 1.3.4.3
metadc61666,19930092960,952.556396313273,559.2820507863827,"Boelter, L. M. K.",An investigation of aircraft heaters 16: determination of the viscosity of exhaust gases from a gasoline engine,WR,exhaust gases aircraft engines,100.0 102.0 106.0 106.0,3.9.2 3.11 7.3 7.5
metadc61667,19930092961,957.5372358150439,633.717634138376,"Martinelli, R. C.",An Investigation of Aircraft Heaters 1: Elementary Heat Transfer Considerations in an Airplane,WR,heat transfer characteristics aircraft heaters,100.0 106.0 106.0,3.9.1 7.3 7.5
metadc61668,19930092962,952.8124864294223,614.6203918989481,"Tribus, Myron",An Investigation of Aircraft Heaters 2: Properties of Gases,WR,exhaust gases gas characteristics,100.0 102.0 106.0 106.0,3.9.2 3.11 7.3 7.5
metadc61671,19930088902,832.1536334639528,172.09463530932004,"Smith, Kenneth J.",Design and test of mixed-flow impellers 6: performance and parabolic-bladed impeller with shroud redesigned by rapid approximate method,RM,aircraft impellers aircraft design,90.0 90.0,3.6.1 3.6.1.3
metadc61672,19930092963,957.9233008649519,617.7632848203449,"Martinelli, R. C.",An Investigation of Aircraft Heaters 3: Measured and Predicted Performance of Double Tube Heat Exchangers,WR,heat exchangers heat transfer characteristics,100.0 106.0 106.0,3.9.2 7.3 7.5
metadc61673,19930092964,959.5470833478267,628.0641105781808,"Martinelli, R. C.",An Investigation of Aircraft Heaters 4: Measured and Predicted Performance of Longitudinally Finned Tubes,WR,heat exchangers aircraft heaters,100.0 106.0 106.0,3.9.2 7.3 7.5
metadc61674,19930092965,957.7522463442787,541.664927157677,"Boelter, L. M. K.",An Investigation of Aircraft Heaters 14: Performance of Two Finned-Type Crossflow Exhaust Gas and Air Heat Exchangers,WR,aircraft heaters heat exchangers,100.0 106.0 106.0,3.9.2 7.3 7.5
metadc61675,19930088903,478.5034915562737,144.30504429468618,"Schmeer, James W.",The effect of leading-edge droop upon the pressure distribution and aerodynamic loading characteristics of a 45 degree sweptback wing at transonic speeds,RM,pressure distributions loading characteristics,65.0 65.0 32.0,1.2.2.2.3 1.2.2.3.3 4.1.1.1.1
metadc61678,19930092967,975.3686836840843,523.9905073784204,"Boelter, L. M. K.",An investigation of aircraft heaters 20: measured and predicted performance of a finned-type cast-aluminum crossflow exhaust gas and air heat exchanger,WR,heat exchangers heat transfer characteristics,106.0 106.0,7.3 7.5
metadc61680,19930092968,953.6457978222943,629.1480058943868,"Martinelli, R. C.",An Investigation of Aircraft Heaters 6: Heat Transfer Equations for the Single Pass Longitudinal Exchanger,WR,heat exchangers flow characteristics,100.0 106.0 106.0,3.9 7.3 7.5
metadc61682,19930092969,952.1012634546628,605.1526749181213,"Martinelli, R. C.",An Investigation of Aircraft Heaters 7: Thermal Radiation From Athermanous Exhaust Gases,WR,aircraft heaters thermal radiation,100.0 102.0 106.0 106.0,3.9 3.11 7.3 7.5
metadc61683,19930092970,852.5791376248383,585.1017632376205,"Martinelli, R. C.",An Investigation of Aircraft Heaters 8: A Simplified Method for the Calculation of the Unit Thermal Conductance Over Wings,WR,airfoils unit thermal conductance,59.0 100.0 106.0 106.0,1.1.4.2 3.9 7.3 7.5
metadc61685,19930088910,879.8263826657538,131.0809687887864,"Foster, Hampton H.",Evaporation of JP-5 fuel sprays in air streams,RM,fuel spray aircraft fuel,93.0 97.0 97.0,3.1.7 3.4.1 3.4.3.2
metadc61686,19930092972,628.2149967137972,622.7002079702722,"Delano, James B.",Investigation of Drag and Pressure Distribution of Windshields at High Speeds,WR,drag characteristics pressure distributions aircraft windshields,68.0 68.0 68.0 69.0,1.3.2 1.3.2.1 1.3.2.2 1.3.3
metadc61687,19930092973,954.4121032938413,591.6128643655397,"Boelter, L. M. K.",An investigation of aircraft heaters 10: measured and predicted performance of a fluted-type exhaust gas and air heat exchanger,WR,heat exchangers aircraft heating,100.0 106.0 106.0,3.9.2 7.3 7.5
metadc61688,19930092974,959.3230604285159,530.0605595490438,"Boelter, L. M. K.",An Investigation of Aircraft Heaters 21: Measured and Predicted Performance of a Flattened-Tube Type Crossflow Exhaust Gas and Air Heat Exchanger,WR,aircraft heaters aircraft performance,100.0 106.0 106.0,3.9.2 7.3 7.5
metadc61690,19930092975,956.0657355356059,584.3765394665608,"Boelter, L. M. K.",An investigation of aircraft heaters 11: measured and predicted performance of a slotted-fin exhaust gas and air heat exchanger,WR,heat exchanger air shrouds,100.0 106.0 106.0,3.9.2 7.3 7.5
metadc61691,19930088912,622.4926122666734,170.53396418842198,"Rubesin, Morris W.",The effect of fluid injection on the compressible turbulent boundary layer: preliminary tests on transpiration cooling of a flat plate at M = 2.7 with air as the injected gas,RM,flat plates heat transfer rates,57.0 58.0 59.0 59.0 100.0,1.1.2.3 1.1.3.2 1.1.4.1 1.1.4.2 3.9.1
metadc61693,19930092976,956.6993554514087,508.5587568852543,"Boelter, L. M. K.",An investigation of aircraft heaters 22: measured and predicted performance of a fluted-type exhaust gas and air heat exchanger,WR,heat exchangers aircraft performance,100.0 106.0 106.0,3.9.2 7.3 7.5
metadc61694,19930092977,956.3602842354433,573.8559745359581,"Boelter, L. M. K.",An investigation of aircraft heaters 13: performance of corrugated and noncorrugated fluted type exhaust gas-air heat exchangers,WR,heat exchangers aircraft heating,100.0 106.0 106.0,3.9.2 7.3 7.5
metadc61695,19930092978,953.4083912192273,531.0690314413855,"Boelter, L. M. K.",An investigation of aircraft heaters 23: measured and predicted performance of a flat-plate type exhaust gas and air heat exchanger,WR,pressure drop characteristics aircraft performance,100.0 106.0 106.0,3.9.2 7.3 7.5
metadc61697,19930092979,959.6157238754857,568.2565623926886,"Boelter, L. M. K.",An investigation of aircraft heaters 14: an air and heat flow analysis of a ram-operated heater and duct system,WR,aircraft heaters ram-operated aircraft heaters heat flow analysis,100.0 106.0 106.0,3.9.2 7.3 7.5
metadc61698,19930088920,828.4465213515801,151.9790677953515,"Neumann, Harvey E.",Performance of a high-solidity high-pressure-ratio transonic rotor,RM,aircraft rotors aircraft engines,90.0 90.0,3.6.1 3.6.3
metadc61700,19930092980,724.7319099104925,538.1509781655103,"Boelter, L. M. K.",An investigation of aircraft heaters 24: the heat meter in the transient state for unidirectional heat transfer,WR,heat meters aircraft heaters transient heat transfer,100.0 106.0 106.0 3.0,3.9.2 7.3 7.5 8.2
metadc61701,19930092981,777.6657104833789,566.126379439735,"Boelter, L. M. K.",An investigation of aircraft heaters 15: the emissivity of several materials,WR,material properties aircraft heaters material emissivity,100.0 26.0 106.0 106.0,3.9.2 5.2 7.3 7.5
metadc61702,19930092982,725.5230822859862,527.2948317426199,"Boelter, L. M. K.",An Investigation of Aircraft Heaters 25: Use of the Thermopile Radiometer,WR,aircraft heaters thermopile radiometers,100.0 106.0 106.0 3.0,3.9.2 7.3 7.5 8.2
metadc61703,19930092983,625.5385596503946,539.0923219158168,"Wright, Ray H.","Estimation of Pressures on Cockpit Canopies, Gun Turrets, Blisters, and Similar Protuberances",WR,pressure distributions aircraft stores,68.0,1.3.2.5
metadc61704,19930088922,391.7235432932025,122.351697177551,"Gardiner, Robert A.",Analysis of a flight investigation at supersonic speeds of a simple homing system,RM,flight investigations supersonic speeds,40.0 41.0 48.0,1.7.2 1.8.2.6 1.8.8
metadc61705,19930092984,468.5442518486715,631.5499129270089,"Gustafson, F. B.",Tire friction coefficients and their relation to ground-run distance in landing,WR,braking friction coefficients aircraft control,51.0,1.7.1.3
metadc61706,19930088923,890.1339993895401,166.56108812539009,"Witzke, Walter R.",Design considerations of a condensing system for vaporized magnesium,RM,condensing chambers magnesium aircraft design,97.0 97.0,3.4.1 3.4.3.2
metadc61707,19930092985,185.21601912886126,615.057187034242,"Hartmann, E. C.",The Effect of Various Surface Conditions on Press Fits of Steel Bushings and 17S-T Aluminum-Alloy Fittings,WR,17S-T aluminum alloys aircraft construction pressed-in steel bushings,20.0,5.1.9
metadc61708,19930092986,208.5700044968221,629.4297328450888,"Brueggeman, William Charles",Progress Summary Number 1: Mechanical Properties of Flush-Riveted Joints Submitted by Five Airplane Manufacturers,WR,aircraft construction flush-riveted joints aircraft rivets,20.0 26.0,5.1.1 5.2.9
metadc61709,19930092987,1002.2450708539,512.2590526138365,"Mayo, Wilbur L.",Theoretical and Experimental Dynamic Loads for a Prismatic Float Having an Angle of Dead Rise of 22-1/2 Degrees,WR,aircraft design aircraft construction seaplane floats hydrodynamic theory,108.0 108.0,2.3.5 2.8
metadc61712,19930092989,580.5714565409992,620.1426066705825,"Liddell, Robert B.","The Aerodynamic Tests of Three Edo Floats for the SB2U-3, 0S2U-2, and XSB2C-2 Seaplanes - NACA Models 106-K, 107-K, and 125-AH",WR,Edo seaplanes seaplanes seaplane floats,89.0 51.0 51.0,1.3.5 1.7.1.2 1.7.1.2
metadc61713,19930092990,724.1803050671344,574.8282011847208,"Conway, Robert N.",Wind-tunnel tests of four full-scale seaplane floats,WR,aircraft floats seaplanes aircraft drag,68.0 89.0,1.3.2.5 1.3.5
metadc61714,19930092991,993.9354136976007,692.1842560716228,"Ward, Kenneth E.",Preliminary Tests in the NACA Tank to Investigate the Fundamental Characteristics of Hydrofoils,WR,hydrodynamics hydrofoils,108.0,2.7
metadc61717,19930092992,985.755842218906,600.4447767478367,"Benson, James M.",The Porpoising Characteristics of a Planing Surface Representing the Forebody of a Flying-Boat Hull,WR,aerodynamics porpoising characteristics,108.0 108.0,2.6 2.10.1
metadc61720,19930092993,993.9051367558612,637.9620510890899,"Benson, James M.",An Investigation of Hydrofoils in the NACA Tank 1: Effect of Dihedral and Depth of Submersion,WR,hydrofoils seaplanes,108.0,2.7
metadc61721,19930092994,993.4660437434208,616.9492535962312,"Benson, James M.",The effect of dead rise upon the low-angle type of porpoising,WR,aircraft stability dead rise angles seaplanes,108.0 108.0 108.0 108.0,2.1 2.1 2.3.2 2.10.1
metadc61722,19930088931,479.3017277571936,105.5611289255314,"Arabian, Donald D.",Effect of large negative dihedral of the horizontal tail on longitudinal and lateral stability characteristics of a swept-wing configuration at transonic speeds,RM,aircraft stability horizontal tail aircraft tails,51.0 54.0 54.0 54.0,1.7.1.2 1.8.1.1.1 1.8.1.1.2 1.8.1.1.3
metadc61723,19930092995,999.7210993284897,608.2375340774163,"Locke, F. W. S., Jr.",Some Systematic Model Experiments of the Bow-Spray Characteristics of Flying-Boat Hulls Operating at Low Speeds in Waves,WR,flying boats hydrodynamics spray reduction,108.0 108.0 108.0 108.0 108.0,2.3.1 2.3.2 2.3.4 2.3.5 2.4
metadc61725,19930088933,885.7407582874766,162.11188422319466,"McKeown, Anderson B.",Effect of Dissolved Oxygen on the Filterability of Jet Fuels for Temperatures Between 300 Degrees and 400 Degrees Fahrenheit,RM,aircraft fuels dissolved oxygen,97.0 97.0,3.4.2 3.4.3
